Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Notes
2024,California,Riverside,Surgical Site Infections (SSI),Spinal fusion,250000727,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",13,0,0.04,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),All procedures,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,114,0,0.67,0,0,5.53,Same,¥ See Data Dictionary
2024,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,14,0,0.04,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Cesarean section,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,10,0,0.05,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Colon surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,2,0,0.07,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,5,0,0.03,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,47,0,0.07,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Gastric surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,1,0,0.02,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Hip prosthesis,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,6,0,0.08,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,11,0,0.08,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Ovarian surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,3,0,0,,,,,
2024,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,13,0,0.24,0,0,15.5,Same,¥ See Data Dictionary
2024,California,Ventura,Surgical Site Infections (SSI),Thoracic surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,
2024,California,Contra Costa,Surgical Site Infections (SSI),All procedures,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",1940,10,16.19,0.62,0.31,1.1,Same,
2024,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",97,0,0.32,0,0,11.49,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Cesarean section,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",380,1,0.98,1.02,0.03,5.68,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Colon surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",201,5,5.77,0.87,0.32,1.92,Same,
2024,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",155,0,0.9,0,0,4.11,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",230,0,0.71,0,0,5.17,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Gastric surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",14,1,0.22,4.65,0.12,25.92,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Hip prosthesis,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",188,0,1.16,0,0,2.59,Same,
2024,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",36,0,0.33,0,0,11.28,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,,,,,
2024,California,Contra Costa,Surgical Site Infections (SSI),Kidney surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",64,0,0.21,0,0,17.48,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Knee prosthesis,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",194,0,0.83,0,0,4.46,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Open reduction of fracture,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",77,1,0.42,2.38,0.06,13.23,Same,¥ See Data Dictionary
2024,California,Contra Costa,Surgical Site Infections (SSI),Ovarian surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",39,0,0.05,,,,,
2024,California,Contra Costa,Surgical Site Infections (SSI),Pacemaker surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",58,0,0.08,,,,,
2024,California,Contra Costa,Surgical Site Infections (SSI),Rectal surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",74,1,1.68,0.59,0.03,2.93,Same,
2024,California,Contra Costa,Surgical Site Infections (SSI),Small bowel surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",121,1,2.49,0.4,0.02,1.99,Same,
2024,California,Contra Costa,Surgical Site Infections (SSI),Thoracic surgery,630011203,Kaiser Foundation Hospital - Antioch,Acute Care Hospital,"Community, 125-250 Beds",10,0,0.04,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",1,1,0.01,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),All procedures,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",2748,15,16.98,0.88,0.51,1.42,Same,
2024,California,Stanislaus,Surgical Site Infections (SSI),Appendix surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",123,0,0.43,0,0,8.66,Same,¥ See Data Dictionary
2024,California,Stanislaus,Surgical Site Infections (SSI),Cardiac surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.02,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),Cesarean section,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",1079,5,2.34,2.14,0.78,4.73,Same,
2024,California,Stanislaus,Surgical Site Infections (SSI),Colon surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",179,0,4.68,0,0,0.64,Better,
2024,California,Stanislaus,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",109,1,0.61,1.65,0.04,9.18,Same,¥ See Data Dictionary
2024,California,Stanislaus,Surgical Site Infections (SSI),Gallbladder surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",350,0,1.04,0,0,2.89,Same,
2024,California,Stanislaus,Surgical Site Infections (SSI),Gastric surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",23,0,0.34,0,0,10.82,Same,¥ See Data Dictionary
2024,California,Stanislaus,Surgical Site Infections (SSI),Hip prosthesis,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",194,4,1.33,3.02,0.96,7.28,Same,
2024,California,Stanislaus,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",25,0,0.26,0,0,14.03,Same,¥ See Data Dictionary
2024,California,Stanislaus,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),Kidney surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",20,1,0.07,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),Knee prosthesis,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",148,0,0.95,0,0,3.89,Same,¥ See Data Dictionary
2024,California,Stanislaus,Surgical Site Infections (SSI),Open reduction of fracture,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",196,3,1.49,2.02,0.51,5.49,Same,
2024,California,Stanislaus,Surgical Site Infections (SSI),Ovarian surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",41,0,0.05,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),Pacemaker surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),Rectal surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",57,0,1.35,0,0,2.22,Same,
2024,California,Stanislaus,Surgical Site Infections (SSI),Small bowel surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",87,0,1.76,0,0,1.7,Same,
2024,California,Stanislaus,Surgical Site Infections (SSI),Spleen surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.02,,,,,
2024,California,Stanislaus,Surgical Site Infections (SSI),Thoracic surgery,630011683,Kaiser Foundation Hospital Modesto,Acute Care Hospital,"Community, 125-250 Beds",106,0,0.25,0,0,14.88,Same,¥ See Data Dictionary
2024,California,Orange,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,
2024,California,Orange,Surgical Site Infections (SSI),All procedures,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,3228,16,17.23,0.93,0.55,1.48,Same,
2024,California,Orange,Surgical Site Infections (SSI),Appendix surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,177,0,0.56,0,0,6.59,Same,¥ See Data Dictionary
2024,California,Orange,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,7,0,0.13,,,,,
2024,California,Orange,Surgical Site Infections (SSI),Cesarean section,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,805,2,1.59,1.26,0.21,4.16,Same,
2024,California,Orange,Surgical Site Infections (SSI),Colon surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,167,6,4.02,1.49,0.61,3.11,Same,
2024,California,Orange,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,121,1,0.55,1.81,0.05,10.08,Same,¥ See Data Dictionary
2024,California,Orange,Surgical Site Infections (SSI),Gallbladder surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,321,2,1.57,1.27,0.21,4.21,Same,
2024,California,Orange,Surgical Site Infections (SSI),Gastric surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,22,0,0.2,,,,,
2024,California,Orange,Surgical Site Infections (SSI),Hip prosthesis,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,367,2,2.05,0.98,0.16,3.22,Same,
2024,California,Orange,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,82,0,0.68,0,0,5.4,Same,¥ See Data Dictionary
2024,California,Orange,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,8,0,0.06,,,,,
2024,California,Orange,Surgical Site Infections (SSI),Kidney surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,57,0,0.19,,,,,
2024,California,Orange,Surgical Site Infections (SSI),Knee prosthesis,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,498,0,1.89,0,0,1.59,Same,
2024,California,Orange,Surgical Site Infections (SSI),Open reduction of fracture,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,290,0,1.63,0,0,1.84,Same,
2024,California,Orange,Surgical Site Infections (SSI),Ovarian surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,100,1,0.09,,,,,
2024,California,Orange,Surgical Site Infections (SSI),Pacemaker surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,59,0,0.09,,,,,
2024,California,Orange,Surgical Site Infections (SSI),Rectal surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,54,0,0.45,0,0,8.13,Same,¥ See Data Dictionary
2024,California,Orange,Surgical Site Infections (SSI),Small bowel surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,71,2,1.39,1.44,0.24,4.76,Same,
2024,California,Orange,Surgical Site Infections (SSI),Spleen surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,3,0,0.01,,,,,
2024,California,Orange,Surgical Site Infections (SSI),Thoracic surgery,630011745,Kaiser Foundation Hospital - Orange County - Irvine,Acute Care Hospital,Major Teaching,18,0,0.08,,,,,
2024,California,Sutter,Surgical Site Infections (SSI),All procedures,630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",570,0,2.56,0,0,1.17,Same,
2024,California,Sutter,Surgical Site Infections (SSI),Appendix surgery,630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",4,0,0.02,,,,,
2024,California,Sutter,Surgical Site Infections (SSI),Colon surgery,630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",21,0,0.32,0,0,11.42,Same,¥ See Data Dictionary
2024,California,Sutter,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",22,0,0.07,,,,,
2024,California,Sutter,Surgical Site Infections (SSI),Gallbladder surgery,630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",16,0,0.05,,,,,
2024,California,Sutter,Surgical Site Infections (SSI),Gastric surgery,630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",14,0,0.09,,,,,
2024,California,Sutter,Surgical Site Infections (SSI),Hip prosthesis,630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",78,0,0.45,0,0,8.2,Same,¥ See Data Dictionary
2024,California,Sutter,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630011844,Sutter Surgical Hospital - North Valley,Acute Care Hospital,"Community, <125 Beds",43,0,0.24,0,0,15.12,Same,¥ See Data Dictionary
